Fecha y Hora,Potencia generada(kW)
2017-06-03 17:05:00-03:00,4.8171987948045158
2017-06-03 17:10:00-03:00,4.0145165701338694
2017-06-03 17:15:00-03:00,3.2252130863198238
2017-06-03 17:20:00-03:00,2.4668605740195901
2017-06-03 17:25:00-03:00,1.7652544759828868
2017-06-03 17:30:00-03:00,1.1553726128290696
2017-06-03 17:35:00-03:00,0.67823129236035828
2017-06-03 17:40:00-03:00,0.36953685494839861
2017-06-03 17:45:00-03:00,0.22726012976579055
2017-06-03 17:50:00-03:00,0.0
2017-06-03 17:55:00-03:00,0.0
2017-06-03 18:00:00-03:00,0.0
2017-06-03 18:05:00-03:00,0.0
2017-06-03 18:10:00-03:00,0.0
2017-06-03 18:15:00-03:00,0.0
2017-06-03 18:20:00-03:00,0.0
2017-06-03 18:25:00-03:00,0.0
2017-06-03 18:30:00-03:00,0.0
2017-06-03 18:35:00-03:00,0.0
2017-06-03 18:40:00-03:00,0.0
2017-06-03 18:45:00-03:00,0.0
2017-06-03 18:50:00-03:00,0.0
2017-06-03 18:55:00-03:00,0.0
2017-06-03 19:00:00-03:00,0.0
2017-06-03 19:05:00-03:00,0.0
2017-06-03 19:10:00-03:00,0.0
2017-06-03 19:15:00-03:00,0.0
2017-06-03 19:20:00-03:00,0.0
2017-06-03 19:25:00-03:00,0.0
2017-06-03 19:30:00-03:00,0.0
2017-06-03 19:35:00-03:00,0.0
2017-06-03 19:40:00-03:00,0.0
2017-06-03 19:45:00-03:00,0.0
2017-06-03 19:50:00-03:00,0.0
2017-06-03 19:55:00-03:00,0.0
2017-06-03 20:00:00-03:00,0.0
2017-06-03 20:05:00-03:00,0.0
2017-06-03 20:10:00-03:00,0.0
2017-06-03 20:15:00-03:00,0.0
2017-06-03 20:20:00-03:00,0.0
2017-06-03 20:25:00-03:00,0.0
2017-06-03 20:30:00-03:00,0.0
2017-06-03 20:35:00-03:00,0.0
2017-06-03 20:40:00-03:00,0.0
2017-06-03 20:45:00-03:00,0.0
2017-06-03 20:50:00-03:00,0.0
2017-06-03 20:55:00-03:00,0.0
2017-06-03 21:00:00-03:00,0.0
2017-06-03 21:05:00-03:00,0.0
2017-06-03 21:10:00-03:00,0.0
2017-06-03 21:15:00-03:00,0.0
2017-06-03 21:20:00-03:00,0.0
2017-06-03 21:25:00-03:00,0.0
2017-06-03 21:30:00-03:00,0.0
2017-06-03 21:35:00-03:00,0.0
2017-06-03 21:40:00-03:00,0.0
2017-06-03 21:45:00-03:00,0.0
2017-06-03 21:50:00-03:00,0.0
2017-06-03 21:55:00-03:00,0.0
2017-06-03 22:00:00-03:00,0.0
2017-06-03 22:05:00-03:00,0.0
2017-06-03 22:10:00-03:00,0.0
2017-06-03 22:15:00-03:00,0.0
2017-06-03 22:20:00-03:00,0.0
2017-06-03 22:25:00-03:00,0.0
2017-06-03 22:30:00-03:00,0.0
2017-06-03 22:35:00-03:00,0.0
2017-06-03 22:40:00-03:00,0.0
2017-06-03 22:45:00-03:00,0.0
2017-06-03 22:50:00-03:00,0.0
2017-06-03 22:55:00-03:00,0.0
2017-06-03 23:00:00-03:00,0.0
2017-06-03 23:05:00-03:00,0.0
2017-06-03 23:10:00-03:00,0.0
2017-06-03 23:15:00-03:00,0.0
2017-06-03 23:20:00-03:00,0.0
2017-06-03 23:25:00-03:00,0.0
2017-06-03 23:30:00-03:00,0.0
2017-06-03 23:35:00-03:00,0.0
2017-06-03 23:40:00-03:00,0.0
2017-06-03 23:45:00-03:00,0.0
2017-06-03 23:50:00-03:00,0.0
2017-06-03 23:55:00-03:00,0.0
2017-06-04 00:00:00-03:00,0.0
2017-06-04 00:05:00-03:00,0.0
2017-06-04 00:10:00-03:00,0.0
2017-06-04 00:15:00-03:00,0.0
2017-06-04 00:20:00-03:00,0.0
2017-06-04 00:25:00-03:00,0.0
2017-06-04 00:30:00-03:00,0.0
2017-06-04 00:35:00-03:00,0.0
2017-06-04 00:40:00-03:00,0.0
2017-06-04 00:45:00-03:00,0.0
2017-06-04 00:50:00-03:00,0.0
2017-06-04 00:55:00-03:00,0.0
2017-06-04 01:00:00-03:00,0.0
2017-06-04 01:05:00-03:00,0.0
2017-06-04 01:10:00-03:00,0.0
2017-06-04 01:15:00-03:00,0.0
2017-06-04 01:20:00-03:00,0.0
2017-06-04 01:25:00-03:00,0.0
2017-06-04 01:30:00-03:00,0.0
2017-06-04 01:35:00-03:00,0.0
2017-06-04 01:40:00-03:00,0.0
2017-06-04 01:45:00-03:00,0.0
2017-06-04 01:50:00-03:00,0.0
2017-06-04 01:55:00-03:00,0.0
2017-06-04 02:00:00-03:00,0.0
2017-06-04 02:05:00-03:00,0.0
2017-06-04 02:10:00-03:00,0.0
2017-06-04 02:15:00-03:00,0.0
2017-06-04 02:20:00-03:00,0.0
2017-06-04 02:25:00-03:00,0.0
2017-06-04 02:30:00-03:00,0.0
2017-06-04 02:35:00-03:00,0.0
2017-06-04 02:40:00-03:00,0.0
2017-06-04 02:45:00-03:00,0.0
2017-06-04 02:50:00-03:00,0.0
2017-06-04 02:55:00-03:00,0.0
2017-06-04 03:00:00-03:00,0.0
2017-06-04 03:05:00-03:00,0.0
2017-06-04 03:10:00-03:00,0.0
2017-06-04 03:15:00-03:00,0.0
2017-06-04 03:20:00-03:00,0.0
2017-06-04 03:25:00-03:00,0.0
2017-06-04 03:30:00-03:00,0.0
2017-06-04 03:35:00-03:00,0.0
2017-06-04 03:40:00-03:00,0.0
2017-06-04 03:45:00-03:00,0.0
2017-06-04 03:50:00-03:00,0.0
2017-06-04 03:55:00-03:00,0.0
2017-06-04 04:00:00-03:00,0.0
2017-06-04 04:05:00-03:00,0.0
2017-06-04 04:10:00-03:00,0.0
2017-06-04 04:15:00-03:00,0.0
2017-06-04 04:20:00-03:00,0.0
2017-06-04 04:25:00-03:00,0.0
2017-06-04 04:30:00-03:00,0.0
2017-06-04 04:35:00-03:00,0.0
2017-06-04 04:40:00-03:00,0.0
2017-06-04 04:45:00-03:00,0.0
2017-06-04 04:50:00-03:00,0.0
2017-06-04 04:55:00-03:00,0.0
2017-06-04 05:00:00-03:00,0.0
2017-06-04 05:05:00-03:00,0.0
2017-06-04 05:10:00-03:00,0.0
2017-06-04 05:15:00-03:00,0.0
2017-06-04 05:20:00-03:00,0.0
2017-06-04 05:25:00-03:00,0.0
2017-06-04 05:30:00-03:00,0.0
2017-06-04 05:35:00-03:00,0.0
2017-06-04 05:40:00-03:00,0.0
2017-06-04 05:45:00-03:00,0.0
2017-06-04 05:50:00-03:00,0.0
2017-06-04 05:55:00-03:00,0.0
2017-06-04 06:00:00-03:00,0.0
2017-06-04 06:05:00-03:00,0.0
2017-06-04 06:10:00-03:00,0.0
2017-06-04 06:15:00-03:00,0.0
2017-06-04 06:20:00-03:00,0.0
2017-06-04 06:25:00-03:00,0.0
2017-06-04 06:30:00-03:00,0.0
2017-06-04 06:35:00-03:00,0.0
2017-06-04 06:40:00-03:00,0.0
2017-06-04 06:45:00-03:00,0.0
2017-06-04 06:50:00-03:00,0.0
2017-06-04 06:55:00-03:00,0.0
2017-06-04 07:00:00-03:00,0.0
2017-06-04 07:05:00-03:00,0.0
2017-06-04 07:10:00-03:00,0.0
2017-06-04 07:15:00-03:00,0.0
2017-06-04 07:20:00-03:00,0.0
2017-06-04 07:25:00-03:00,0.0
2017-06-04 07:30:00-03:00,0.0
2017-06-04 07:35:00-03:00,0.0
2017-06-04 07:40:00-03:00,0.0
2017-06-04 07:45:00-03:00,0.06813949369831547
2017-06-04 07:50:00-03:00,0.16041554476254469
2017-06-04 07:55:00-03:00,0.35515697282323233
2017-06-04 08:00:00-03:00,0.67945036905824896
2017-06-04 08:05:00-03:00,1.1115607277721302
2017-06-04 08:10:00-03:00,1.6203816501919261
2017-06-04 08:15:00-03:00,2.1784881067113204
2017-06-04 08:20:00-03:00,2.7650184093159602
2017-06-04 08:25:00-03:00,3.3654924886255171
2017-06-04 08:30:00-03:00,3.9703672742095617
2017-06-04 08:35:00-03:00,4.5736045487279373
2017-06-04 08:40:00-03:00,5.1713902571090902
2017-06-04 08:45:00-03:00,5.7614422564423524
2017-06-04 08:50:00-03:00,6.3423794795252446
2017-06-04 08:55:00-03:00,6.9134252279952069
2017-06-04 09:00:00-03:00,7.4741411607059884
2017-06-04 09:05:00-03:00,8.0319857932864878
2017-06-04 09:10:00-03:00,8.580095660276104
2017-06-04 09:15:00-03:00,9.1184032508977158
2017-06-04 09:20:00-03:00,9.6468847471999482
2017-06-04 09:25:00-03:00,10.165502286651085
2017-06-04 09:30:00-03:00,10.674275975684756
2017-06-04 09:35:00-03:00,11.173164814987825
2017-06-04 09:40:00-03:00,11.66214049963213
2017-06-04 09:45:00-03:00,12.141158573983564
2017-06-04 09:50:00-03:00,12.610194012688398
2017-06-04 09:55:00-03:00,13.069169617858941
2017-06-04 10:00:00-03:00,13.518014060127879
2017-06-04 10:05:00-03:00,13.98543930431747
2017-06-04 10:10:00-03:00,14.443938903252239
2017-06-04 10:15:00-03:00,14.893313855723237
2017-06-04 10:20:00-03:00,15.333431796936532
2017-06-04 10:25:00-03:00,15.764082247754484
2017-06-04 10:30:00-03:00,16.185060874411125
2017-06-04 10:35:00-03:00,16.596186222881844
2017-06-04 10:40:00-03:00,16.997310535866006
2017-06-04 10:45:00-03:00,17.388191149671613
2017-06-04 10:50:00-03:00,17.768660615367164
2017-06-04 10:55:00-03:00,18.138558769088544
2017-06-04 11:00:00-03:00,18.497649959727976
2017-06-04 11:05:00-03:00,18.827389951981132
2017-06-04 11:10:00-03:00,19.145595484629904
2017-06-04 11:15:00-03:00,19.452160730050693
2017-06-04 11:20:00-03:00,19.746929542360519
2017-06-04 11:25:00-03:00,20.029773040375282
2017-06-04 11:30:00-03:00,20.300534091264446
2017-06-04 11:35:00-03:00,20.559166787567364
2017-06-04 11:40:00-03:00,20.805469027368495
2017-06-04 11:45:00-03:00,21.039329975335146
2017-06-04 11:50:00-03:00,21.260618104667032
2017-06-04 11:55:00-03:00,21.469248505450171
2017-06-04 12:00:00-03:00,21.665084403844979
2017-06-04 12:05:00-03:00,21.787988745538886
2017-06-04 12:10:00-03:00,21.89754401216825
2017-06-04 12:15:00-03:00,21.993726616211152
2017-06-04 12:20:00-03:00,22.076547837577884
2017-06-04 12:25:00-03:00,22.145972513988745
2017-06-04 12:30:00-03:00,22.20201515940931
2017-06-04 12:35:00-03:00,22.244628189813078
2017-06-04 12:40:00-03:00,22.273854201326486
2017-06-04 12:45:00-03:00,22.289650165029769
2017-06-04 12:50:00-03:00,22.292004202398509
2017-06-04 12:55:00-03:00,22.280931009849887
2017-06-04 13:00:00-03:00,22.256408475458851
2017-06-04 13:05:00-03:00,22.201060880089795
2017-06-04 13:10:00-03:00,22.132360430594328
2017-06-04 13:15:00-03:00,22.050325521318772
2017-06-04 13:20:00-03:00,21.954971009628093
2017-06-04 13:25:00-03:00,21.846337813523803
2017-06-04 13:30:00-03:00,21.724425502240575
2017-06-04 13:35:00-03:00,21.589249837135576
2017-06-04 13:40:00-03:00,21.440847280144439
2017-06-04 13:45:00-03:00,21.279244811747667
2017-06-04 13:50:00-03:00,21.104408211105003
2017-06-04 13:55:00-03:00,20.916458931525661
2017-06-04 14:00:00-03:00,20.715323779715241
2017-06-04 14:05:00-03:00,20.546995955947654
2017-06-04 14:10:00-03:00,20.364647051283061
2017-06-04 14:15:00-03:00,20.168233886607677
2017-06-04 14:20:00-03:00,19.95769764093529
2017-06-04 14:25:00-03:00,19.732960646736618
2017-06-04 14:30:00-03:00,19.493945341045116
2017-06-04 14:35:00-03:00,19.240615596913472
2017-06-04 14:40:00-03:00,18.972864405557086
2017-06-04 14:45:00-03:00,18.690660966091659
2017-06-04 14:50:00-03:00,18.393885950501165
2017-06-04 14:55:00-03:00,18.082478494934225
2017-06-04 15:00:00-03:00,17.756375785745604
2017-06-04 15:05:00-03:00,17.489826378655611
2017-06-04 15:10:00-03:00,17.205406395633396
2017-06-04 15:15:00-03:00,16.902846293543192
2017-06-04 15:20:00-03:00,16.581836291405082
2017-06-04 15:25:00-03:00,16.242114250456311
2017-06-04 15:30:00-03:00,15.883349036548584
2017-06-04 15:35:00-03:00,15.505191395160772
2017-06-04 15:40:00-03:00,15.107348931812922
2017-06-04 15:45:00-03:00,14.689396421096648
2017-06-04 15:50:00-03:00,14.251010753990311
2017-06-04 15:55:00-03:00,13.791716403991739
2017-06-04 16:00:00-03:00,13.311107999687611
2017-06-04 16:05:00-03:00,12.836633477189098
2017-06-04 16:10:00-03:00,12.337577669033919
2017-06-04 16:15:00-03:00,11.813257199402873
2017-06-04 16:20:00-03:00,11.263045324981633
2017-06-04 16:25:00-03:00,10.686282842610932
2017-06-04 16:30:00-03:00,10.082328502945764
2017-06-04 16:35:00-03:00,9.4506020608361947
2017-06-04 16:40:00-03:00,8.7906270692951729
2017-06-04 16:45:00-03:00,8.1022460450925298
2017-06-04 16:50:00-03:00,7.3856453846265167
2017-06-04 16:55:00-03:00,6.641784083347428
2017-06-04 17:00:00-03:00,5.8728426457151786
2017-06-04 17:05:00-03:00,5.0780028015312935
2017-06-04 17:10:00-03:00,4.2710773542236833
2017-06-04 17:15:00-03:00,3.4642869770422937
2017-06-04 17:20:00-03:00,2.6770497264340993
2017-06-04 17:25:00-03:00,1.9385642215542325
2017-06-04 17:30:00-03:00,1.2892400031781088
2017-06-04 17:35:00-03:00,0.77744017120233833
2017-06-04 17:40:00-03:00,0.44670737284282297
2017-06-04 17:45:00-03:00,0.29625534049181212
2017-06-04 17:50:00-03:00,0.0
2017-06-04 17:55:00-03:00,0.0
2017-06-04 18:00:00-03:00,0.0
2017-06-04 18:05:00-03:00,0.0
2017-06-04 18:10:00-03:00,0.0
2017-06-04 18:15:00-03:00,0.0
2017-06-04 18:20:00-03:00,0.0
2017-06-04 18:25:00-03:00,0.0
2017-06-04 18:30:00-03:00,0.0
2017-06-04 18:35:00-03:00,0.0
2017-06-04 18:40:00-03:00,0.0
2017-06-04 18:45:00-03:00,0.0
2017-06-04 18:50:00-03:00,0.0
2017-06-04 18:55:00-03:00,0.0
2017-06-04 19:00:00-03:00,0.0
2017-06-04 19:05:00-03:00,0.0
2017-06-04 19:10:00-03:00,0.0
2017-06-04 19:15:00-03:00,0.0
2017-06-04 19:20:00-03:00,0.0
2017-06-04 19:25:00-03:00,0.0
2017-06-04 19:30:00-03:00,0.0
2017-06-04 19:35:00-03:00,0.0
2017-06-04 19:40:00-03:00,0.0
2017-06-04 19:45:00-03:00,0.0
2017-06-04 19:50:00-03:00,0.0
2017-06-04 19:55:00-03:00,0.0
2017-06-04 20:00:00-03:00,0.0
2017-06-04 20:05:00-03:00,0.0
2017-06-04 20:10:00-03:00,0.0
2017-06-04 20:15:00-03:00,0.0
2017-06-04 20:20:00-03:00,0.0
2017-06-04 20:25:00-03:00,0.0
2017-06-04 20:30:00-03:00,0.0
2017-06-04 20:35:00-03:00,0.0
2017-06-04 20:40:00-03:00,0.0
2017-06-04 20:45:00-03:00,0.0
2017-06-04 20:50:00-03:00,0.0
2017-06-04 20:55:00-03:00,0.0
2017-06-04 21:00:00-03:00,0.0
2017-06-04 21:05:00-03:00,0.0
2017-06-04 21:10:00-03:00,0.0
2017-06-04 21:15:00-03:00,0.0
2017-06-04 21:20:00-03:00,0.0
2017-06-04 21:25:00-03:00,0.0
2017-06-04 21:30:00-03:00,0.0
2017-06-04 21:35:00-03:00,0.0
2017-06-04 21:40:00-03:00,0.0
2017-06-04 21:45:00-03:00,0.0
2017-06-04 21:50:00-03:00,0.0
2017-06-04 21:55:00-03:00,0.0
2017-06-04 22:00:00-03:00,0.0
2017-06-04 22:05:00-03:00,0.0
2017-06-04 22:10:00-03:00,0.0
2017-06-04 22:15:00-03:00,0.0
2017-06-04 22:20:00-03:00,0.0
2017-06-04 22:25:00-03:00,0.0
2017-06-04 22:30:00-03:00,0.0
2017-06-04 22:35:00-03:00,0.0
2017-06-04 22:40:00-03:00,0.0
2017-06-04 22:45:00-03:00,0.0
2017-06-04 22:50:00-03:00,0.0
2017-06-04 22:55:00-03:00,0.0
2017-06-04 23:00:00-03:00,0.0
2017-06-04 23:05:00-03:00,0.0
2017-06-04 23:10:00-03:00,0.0
2017-06-04 23:15:00-03:00,0.0
2017-06-04 23:20:00-03:00,0.0
2017-06-04 23:25:00-03:00,0.0
2017-06-04 23:30:00-03:00,0.0
2017-06-04 23:35:00-03:00,0.0
2017-06-04 23:40:00-03:00,0.0
2017-06-04 23:45:00-03:00,0.0
2017-06-04 23:50:00-03:00,0.0
2017-06-04 23:55:00-03:00,0.0
2017-06-05 00:00:00-03:00,0.0
2017-06-05 00:05:00-03:00,0.0
2017-06-05 00:10:00-03:00,0.0
2017-06-05 00:15:00-03:00,0.0
2017-06-05 00:20:00-03:00,0.0
2017-06-05 00:25:00-03:00,0.0
2017-06-05 00:30:00-03:00,0.0
2017-06-05 00:35:00-03:00,0.0
2017-06-05 00:40:00-03:00,0.0
2017-06-05 00:45:00-03:00,0.0
2017-06-05 00:50:00-03:00,0.0
2017-06-05 00:55:00-03:00,0.0
2017-06-05 01:00:00-03:00,0.0
2017-06-05 01:05:00-03:00,0.0
2017-06-05 01:10:00-03:00,0.0
2017-06-05 01:15:00-03:00,0.0
2017-06-05 01:20:00-03:00,0.0
2017-06-05 01:25:00-03:00,0.0
2017-06-05 01:30:00-03:00,0.0
2017-06-05 01:35:00-03:00,0.0
2017-06-05 01:40:00-03:00,0.0
2017-06-05 01:45:00-03:00,0.0
2017-06-05 01:50:00-03:00,0.0
2017-06-05 01:55:00-03:00,0.0
2017-06-05 02:00:00-03:00,0.0
2017-06-05 02:05:00-03:00,0.0
2017-06-05 02:10:00-03:00,0.0
2017-06-05 02:15:00-03:00,0.0
2017-06-05 02:20:00-03:00,0.0
2017-06-05 02:25:00-03:00,0.0
2017-06-05 02:30:00-03:00,0.0
2017-06-05 02:35:00-03:00,0.0
2017-06-05 02:40:00-03:00,0.0
2017-06-05 02:45:00-03:00,0.0
2017-06-05 02:50:00-03:00,0.0
2017-06-05 02:55:00-03:00,0.0
2017-06-05 03:00:00-03:00,0.0
2017-06-05 03:05:00-03:00,0.0
2017-06-05 03:10:00-03:00,0.0
2017-06-05 03:15:00-03:00,0.0
2017-06-05 03:20:00-03:00,0.0
2017-06-05 03:25:00-03:00,0.0
2017-06-05 03:30:00-03:00,0.0
2017-06-05 03:35:00-03:00,0.0
2017-06-05 03:40:00-03:00,0.0
2017-06-05 03:45:00-03:00,0.0
2017-06-05 03:50:00-03:00,0.0
2017-06-05 03:55:00-03:00,0.0
2017-06-05 04:00:00-03:00,0.0
2017-06-05 04:05:00-03:00,0.0
2017-06-05 04:10:00-03:00,0.0
2017-06-05 04:15:00-03:00,0.0
2017-06-05 04:20:00-03:00,0.0
2017-06-05 04:25:00-03:00,0.0
2017-06-05 04:30:00-03:00,0.0
2017-06-05 04:35:00-03:00,0.0
2017-06-05 04:40:00-03:00,0.0
2017-06-05 04:45:00-03:00,0.0
2017-06-05 04:50:00-03:00,0.0
2017-06-05 04:55:00-03:00,0.0
2017-06-05 05:00:00-03:00,0.0
2017-06-05 05:05:00-03:00,0.0
2017-06-05 05:10:00-03:00,0.0
2017-06-05 05:15:00-03:00,0.0
2017-06-05 05:20:00-03:00,0.0
2017-06-05 05:25:00-03:00,0.0
2017-06-05 05:30:00-03:00,0.0
2017-06-05 05:35:00-03:00,0.0
2017-06-05 05:40:00-03:00,0.0
2017-06-05 05:45:00-03:00,0.0
2017-06-05 05:50:00-03:00,0.0
2017-06-05 05:55:00-03:00,0.0
2017-06-05 06:00:00-03:00,0.0
2017-06-05 06:05:00-03:00,0.0
2017-06-05 06:10:00-03:00,0.0
2017-06-05 06:15:00-03:00,0.0
2017-06-05 06:20:00-03:00,0.0
2017-06-05 06:25:00-03:00,0.0
2017-06-05 06:30:00-03:00,0.0
2017-06-05 06:35:00-03:00,0.0
2017-06-05 06:40:00-03:00,0.0
2017-06-05 06:45:00-03:00,0.0
2017-06-05 06:50:00-03:00,0.0
2017-06-05 06:55:00-03:00,0.0
2017-06-05 07:00:00-03:00,0.0
2017-06-05 07:05:00-03:00,0.0
2017-06-05 07:10:00-03:00,0.0
2017-06-05 07:15:00-03:00,0.0
2017-06-05 07:20:00-03:00,0.0
2017-06-05 07:25:00-03:00,0.0
2017-06-05 07:30:00-03:00,0.0
2017-06-05 07:35:00-03:00,0.0
2017-06-05 07:40:00-03:00,0.0
2017-06-05 07:45:00-03:00,0.49044224029121131
2017-06-05 07:50:00-03:00,0.69224568928681385
2017-06-05 07:55:00-03:00,1.0785772129841091
2017-06-05 08:00:00-03:00,1.7395055047331618
2017-06-05 08:05:00-03:00,2.6128127089554858
2017-06-05 08:10:00-03:00,3.630852664284546
2017-06-05 08:15:00-03:00,4.7299373607383419
2017-06-05 08:20:00-03:00,5.862757184152434
2017-06-05 08:25:00-03:00,6.997472071503446
2017-06-05 08:30:00-03:00,8.1140266549509956
2017-06-05 08:35:00-03:00,9.200417835256971
2017-06-05 08:40:00-03:00,10.249862028391625
2017-06-05 08:45:00-03:00,11.258853653953173
2017-06-05 08:50:00-03:00,12.225895615910252
2017-06-05 08:55:00-03:00,13.150694811978248
2017-06-05 09:00:00-03:00,14.033654653196974
2017-06-05 09:05:00-03:00,14.759847585905874
2017-06-05 09:10:00-03:00,15.432713835748761
2017-06-05 09:15:00-03:00,16.053995315681817
2017-06-05 09:20:00-03:00,16.625425266164122
2017-06-05 09:25:00-03:00,17.148630998641799
2017-06-05 09:30:00-03:00,17.625190104829606
2017-06-05 09:35:00-03:00,18.056652732590589
2017-06-05 09:40:00-03:00,18.444397856107237
2017-06-05 09:45:00-03:00,18.78978916425735
2017-06-05 09:50:00-03:00,19.094090288858375
2017-06-05 09:55:00-03:00,19.358519269967395
2017-06-05 10:00:00-03:00,19.584206357789334
2017-06-05 10:05:00-03:00,19.680074603322577
2017-06-05 10:10:00-03:00,19.734454321838811
2017-06-05 10:15:00-03:00,19.748486747996566
2017-06-05 10:20:00-03:00,19.723299200943995
2017-06-05 10:25:00-03:00,19.659975508153352
2017-06-05 10:30:00-03:00,19.559561739727066
2017-06-05 10:35:00-03:00,19.423050631106566
2017-06-05 10:40:00-03:00,19.251532689919511
2017-06-05 10:45:00-03:00,19.045901401181084
2017-06-05 10:50:00-03:00,18.807180674434768
2017-06-05 10:55:00-03:00,18.536305277656531
2017-06-05 11:00:00-03:00,18.234248754752468
2017-06-05 11:05:00-03:00,18.078475718442782
2017-06-05 11:10:00-03:00,17.898899224496375
2017-06-05 11:15:00-03:00,17.696247290572725
2017-06-05 11:20:00-03:00,17.471204183043277
2017-06-05 11:25:00-03:00,17.224516279919452
2017-06-05 11:30:00-03:00,16.956913392848993
2017-06-05 11:35:00-03:00,16.669096210749185
2017-06-05 11:40:00-03:00,16.361812427725244
2017-06-05 11:45:00-03:00,16.035797555050937
2017-06-05 11:50:00-03:00,15.691805271929276
2017-06-05 11:55:00-03:00,15.330617441955797
2017-06-05 12:00:00-03:00,14.952976725003479
2017-06-05 12:05:00-03:00,14.984773135198726
